loan_origination_date,report_date,default_date,loan_age_m,credit_utilization,dpd,internal_score,age,macro_gdp_growth,macro_unemployment,macro_interest_rate,LGD,EAD,default_flag,account_id,employment_status,marital_status,dependents,region,stage
10/26/2018,1/1/2023,8/25/2023,51,1,107,397,23,3.02,6.05,2.73,0.7,142366.9695,1,4891113,Unemployed,Single,4,North,3
3/24/2020,8/1/2024,,53,0.48,3,803,60,1.55,4.21,3.75,0.386125411,82824.0551,0,1898320,Retired,Single,0,North,2
7/27/2017,2/1/2022,5/16/2022,55,1,98,627,35,3.86,8.9,3.31,0.631509851,147728.5341,1,1443945,Self-Employed,Divorced,1,East,3
12/31/2015,11/1/2024,1/19/2025,107,0.78,127,547,39,1.69,4.54,3.73,0.574585898,118319.352,1,4621581,Self-Employed,Single,1,East,3
6/1/2020,7/1/2022,,25,0.44,116,692,51,0.18,6.6,3.02,0.520985467,21243.55885,0,4184790,Employed,Married,4,North,3
7/2/2020,1/1/2022,2/27/2022,18,1,0,843,54,-0.04,4.75,3.21,0.659816272,150564.3719,1,5788109,Employed,Single,1,East,2
10/9/2018,10/1/2022,8/2/2023,48,0.41,117,487,50,-0.5,6.58,2.9,0.45745584,85887.38605,1,9987114,Retired,Married,1,West,3
9/12/2021,6/1/2022,5/17/2023,9,0.59,7,607,44,1.27,5.53,3.68,0.558385041,80871.94889,1,2262752,Unemployed,Married,2,North,2
3/12/2019,5/1/2024,,62,0.14,0,623,58,2.19,4.88,2.8,0.199320588,27050.52736,0,1464462,Employed,Married,1,West,2
5/19/2019,9/1/2024,8/20/2025,64,0.99,123,358,48,1.42,5.06,2.72,0.7,138380.9859,1,4438550,Unemployed,Married,1,South,3
10/20/2019,10/1/2024,11/22/2024,60,0.81,5,449,40,2.55,3.11,2.61,0.676919831,133708.8335,1,6072148,Employed,Married,0,West,2
4/16/2016,2/1/2022,,70,1,19,831,22,2.71,3.31,2.59,0.681043613,150669.536,0,2835932,Employed,Widowed,0,South,2
7/30/2018,5/1/2024,10/24/2024,70,1,123,639,61,-0.05,6.13,3.13,0.689820982,136215.1692,1,1803328,Employed,Married,0,West,3
8/2/2021,3/1/2024,6/30/2024,31,0.57,90,421,54,2.68,7.03,3.2,0.434415954,117151.0294,1,5305665,Employed,Single,0,South,3
5/19/2021,6/1/2024,10/11/2024,37,0.47,116,569,45,1.37,4.77,3.52,0.357762163,94078.64027,1,5828426,Employed,Single,3,West,3
4/2/2021,12/1/2024,,44,0.67,1,562,67,1.81,6.34,2.92,0.486036123,93401.86472,0,1519165,Employed,Married,1,North,2
2/16/2016,11/1/2022,6/30/2023,81,1,0,814,45,3.53,5.13,3.59,0.638802987,164955.7662,1,3906492,Employed,Married,0,West,2
8/23/2017,3/1/2024,,79,0.36,134,681,46,1.69,6.08,2.78,0.349704173,69748.24006,0,5654419,Employed,Married,0,South,3
4/4/2017,6/1/2023,1/19/2024,74,0.91,26,474,25,1.01,4.22,3.59,0.612001338,154346.0247,1,4830121,Employed,Married,0,South,2
3/4/2016,10/1/2023,,91,1,27,891,44,3,4.08,2.18,0.7,121114.8821,0,1490999,Employed,Single,1,North,2
1/9/2017,4/1/2023,,75,0.19,90,389,29,1.33,3.57,2.4,0.176705218,53632.13082,0,8115972,Employed,Married,3,North,3
10/5/2021,12/1/2022,10/16/2023,14,1,122,373,55,2.93,7.63,2.66,0.7,143606.0207,1,8648392,Employed,Married,4,North,3
10/10/2016,7/1/2022,2/16/2023,69,0.78,8,844,34,2.05,6.42,3.53,0.620676448,114843.4413,1,4668280,Employed,Single,0,North,2
5/20/2017,7/1/2024,11/20/2024,86,0.6,3,706,32,2.91,2.69,3.61,0.380313218,147757.635,1,6409861,Employed,Single,4,West,2
6/1/2017,3/1/2024,,81,1,21,813,63,1.71,5.83,3.07,0.7,161037.4676,0,3792427,Self-Employed,Married,1,East,2
2/18/2021,1/1/2023,8/22/2023,23,1,20,348,27,1.56,2.37,3.32,0.7,147273.5505,1,2908802,Employed,Single,1,East,2
5/25/2015,2/1/2023,,93,0.35,90,737,58,1.8,3.88,3.09,0.282017949,13394.11254,0,5125903,Employed,Single,2,North,3
8/11/2019,1/1/2023,,41,1,96,698,41,2.95,6.21,3.27,0.7,182795.2827,0,3112368,Unemployed,Married,4,North,3
6/28/2015,6/1/2024,,108,1,14,880,24,2.85,5.64,3.67,0.7,128095.8066,0,1755111,Employed,Married,3,West,2
10/30/2016,7/1/2023,2/27/2024,81,1,117,614,52,2.42,7.2,3.36,0.664749407,134931.2219,1,1085166,Employed,Widowed,2,East,3
10/29/2020,9/1/2022,,23,0.16,111,562,51,0.66,4.42,3.63,0.235211546,22372.95402,0,6806466,Unemployed,Married,4,West,3
12/31/2016,3/1/2022,6/17/2022,63,1,95,347,46,2.39,5.99,3.45,0.7,183328.2358,1,7289249,Employed,Divorced,0,South,3
3/26/2018,1/1/2024,,70,0.48,0,638,31,2.29,5.33,3.18,0.41780027,92464.79973,0,2349590,Employed,Married,1,South,2
8/8/2017,10/1/2023,6/26/2024,74,0.31,146,466,52,2.92,1.56,2.85,0.3474378,48343.2498,1,2055675,Employed,Single,2,South,3
2/17/2019,10/1/2022,,44,1,0,739,21,1.8,8.77,2.79,0.65396632,161165.8413,0,9197295,Employed,Single,1,East,2
6/2/2015,6/1/2023,,96,0.23,0,474,53,0.56,3.87,2.73,0.284968041,27492.28614,0,1066150,Employed,Divorced,0,North,2
11/2/2020,10/1/2022,,23,0.79,0,815,28,2.71,5.76,3.25,0.513814275,126293.0738,0,2551330,Employed,Single,3,East,1
6/25/2017,10/1/2022,12/19/2022,64,1,102,577,29,2.08,7.02,2.71,0.694438697,156466.7349,1,1536644,Self-Employed,Single,1,South,3
8/30/2019,4/1/2023,,44,1,90,569,49,3.09,7.67,2.41,0.654804618,174375.3979,0,2544613,Self-Employed,Married,0,West,3
3/25/2020,11/1/2024,,56,0.02,30,861,40,2.6,4.19,2.96,0.15,27343.56245,0,8359659,Employed,Single,2,South,2
3/30/2016,9/1/2023,,90,0.03,0,731,28,2.05,3.73,3.3,0.228304659,19379.54764,0,8326434,Employed,Married,2,South,1
7/11/2015,1/1/2024,,102,1,5,536,46,4.43,5.53,2.65,0.7,147753.0488,0,5058848,Unemployed,Divorced,2,South,2
7/29/2020,3/1/2023,11/6/2023,32,0.67,129,454,24,3.39,5.3,2.25,0.548956906,120336.4459,1,5630232,Retired,Married,4,South,3
10/4/2018,9/1/2022,3/19/2023,47,0.96,110,657,66,3.09,5.31,3.73,0.623384362,147160.6307,1,3464722,Retired,Single,0,East,3
2/28/2016,8/1/2023,11/25/2023,90,0.45,120,311,21,2.59,6.99,2.76,0.381679578,50861.71263,1,3949281,Employed,Married,4,North,3
1/4/2020,10/1/2024,12/5/2024,57,0.65,101,347,65,0.75,4.44,3.33,0.568154885,94434.24416,1,6168554,Employed,Single,0,North,3
3/13/2017,10/1/2023,6/21/2024,79,1,138,386,48,1.06,5.35,2.79,0.7,156690.5397,1,1537977,Employed,Married,1,North,3
2/12/2019,1/1/2022,,35,0.16,0,632,49,0.93,3.76,3.15,0.353966477,47204.31567,0,3235883,Employed,Married,4,West,2
8/26/2020,2/1/2023,3/18/2023,30,0.5,0,755,28,1.92,5.97,3.99,0.444665892,76329.43656,1,3438710,Employed,Married,4,North,1
1/18/2021,6/1/2023,,29,0.09,27,560,31,4.99,5.37,3.43,0.209102456,2000,0,2498339,Retired,Married,1,South,2
9/28/2015,8/1/2023,3/3/2024,95,0.61,100,364,59,2.26,7.28,2.43,0.470044177,97634.83367,1,7123769,Employed,Single,2,West,3
9/11/2015,3/1/2023,5/25/2023,90,1,90,611,56,2.71,7.64,3.06,0.7,157269.1208,1,2940369,Employed,Widowed,2,East,3
10/30/2016,3/1/2023,8/7/2023,77,1,20,464,33,1.91,4.19,2.95,0.692376508,158716.7526,1,8991208,Employed,Divorced,3,South,2
5/30/2021,10/1/2022,,17,0.57,36,847,54,1.73,7.52,2.41,0.498905434,108897.4303,0,9283161,Employed,Widowed,2,West,2
10/8/2019,10/1/2023,,48,0.91,96,667,36,3.55,5.44,2.09,0.698335116,161878.4648,0,3382865,Self-Employed,Married,2,North,3
4/26/2020,1/1/2023,,33,1,133,472,43,1.87,4.17,3.32,0.660700527,143115.7826,0,8654909,Employed,Divorced,2,East,3
6/20/2016,7/1/2024,,97,0.95,126,571,69,1.04,5.14,2.84,0.605938352,135177.1308,0,4999453,Employed,Widowed,0,East,3
3/18/2016,2/1/2022,,71,0.23,8,794,65,1.62,6.36,3.28,0.184689731,18696.02578,0,6238631,Employed,Married,4,East,2
11/18/2019,3/1/2023,8/1/2023,40,1,159,802,41,2.8,4.96,3.5,0.7,168976.3134,1,1481680,Self-Employed,Widowed,4,West,3
11/16/2018,5/1/2024,,66,1,3,747,62,1.66,4.22,3.8,0.64483167,183976.4022,0,7549546,Retired,Married,0,East,2
4/20/2021,6/1/2023,,26,0.72,0,831,36,2.38,2.62,2.95,0.43835547,106698.3614,0,3319124,Employed,Single,4,South,2
2/15/2020,1/1/2022,10/29/2022,23,0.96,80,603,38,2.9,4.99,3.58,0.69742893,144171.3887,1,2460235,Self-Employed,Married,4,East,2
7/9/2021,12/1/2024,,41,1,0,750,25,0.76,4.51,3.6,0.7,184335.6511,0,2661793,Employed,Widowed,0,West,2
5/8/2019,2/1/2022,,33,0.03,84,614,24,3.17,4.19,2.95,0.166196454,19611.15706,0,5266988,Employed,Single,4,South,2
3/16/2019,10/1/2023,5/9/2024,55,1,105,606,52,1.36,7.6,3.15,0.7,163724.7141,1,3416826,Employed,Single,0,West,3
9/17/2020,6/1/2022,3/29/2023,21,0.91,90,617,30,2.42,5.11,3.97,0.654591468,117681.6699,1,4011165,Employed,Married,3,East,3
1/17/2015,8/1/2024,9/26/2024,115,0.33,73,388,52,2.35,4.69,2.68,0.326555517,68074.56139,1,9822405,Employed,Married,1,South,2
2/9/2019,2/1/2022,1/24/2023,36,0.84,131,868,42,3.55,7.75,2.13,0.657953824,112417.2732,1,2985588,Employed,Single,3,South,3
12/26/2018,4/1/2022,9/21/2022,40,1,0,786,41,3.08,4.68,3.62,0.685486273,132319.5963,1,3253722,Retired,Single,1,West,2
2/8/2021,12/1/2022,,22,0.71,0,679,37,0.97,5.37,3.22,0.553869616,104564.5685,0,4079042,Self-Employed,Single,1,South,2
12/15/2018,8/1/2023,10/30/2023,56,1,130,362,67,2.65,3.9,2.89,0.7,143284.1455,1,1091006,Unemployed,Married,2,West,3
8/2/2021,10/1/2023,9/20/2024,26,0.18,122,352,59,0.8,6.75,2.48,0.215595477,27568.00611,1,4467366,Unemployed,Divorced,1,South,3
8/23/2018,11/1/2023,,63,1,0,842,36,0.14,4.54,2.52,0.7,126180.3673,0,4390742,Employed,Single,1,North,2
2/5/2019,5/1/2022,,39,0.82,8,668,40,3.37,4.78,3.3,0.592252012,147176.3261,0,7606470,Unemployed,Single,2,East,2
6/13/2015,5/1/2024,10/24/2024,107,1,54,696,42,1.71,5.29,2.4,0.662212742,177553.7259,1,2488303,Employed,Single,3,East,2
8/24/2020,9/1/2022,,25,0.3,0,770,58,2.15,2.85,3.19,0.341825492,11053.15052,0,1113936,Employed,Married,0,North,1
8/15/2019,11/1/2024,,63,0.5,0,644,31,3.21,6.27,3.04,0.380076601,99569.15611,0,4815144,Unemployed,Married,4,North,2
6/24/2015,4/1/2022,7/2/2022,82,0.78,124,593,35,1.41,6.81,2.6,0.580409058,105789.4274,1,1775292,Employed,Divorced,3,East,3
1/2/2021,12/1/2024,,47,0.43,0,436,41,1.95,2.31,3.1,0.38604405,86639.51074,0,2504900,Employed,Married,2,South,2
11/4/2021,5/1/2023,9/29/2023,18,0.9,104,747,50,1.16,6.51,3.89,0.699294778,138631.0701,1,9671370,Employed,Single,3,South,3
5/11/2017,8/1/2023,,75,0.69,0,675,69,2.75,3.39,2.56,0.553234912,109075.5113,0,6747372,Self-Employed,Married,2,North,2
10/18/2017,6/1/2023,5/13/2024,68,1,141,390,37,0.49,5.71,3.45,0.698748652,151298.047,1,4980053,Employed,Married,3,East,3
1/25/2016,8/1/2022,,79,0.21,0,622,48,4.59,4.77,3.37,0.306388315,60742.58408,0,2465689,Employed,Married,3,East,1
11/13/2015,5/1/2024,1/19/2025,102,1,93,336,58,3.6,6.36,3.23,0.7,130208.2397,1,6661064,Unemployed,Married,1,East,3
3/10/2017,4/1/2024,2/25/2025,85,0.85,120,458,25,2.29,4.8,3.14,0.645390515,144656.8068,1,5785956,Employed,Single,2,East,3
4/14/2016,7/1/2022,4/19/2023,75,0.22,2,778,49,2.98,5.79,2.59,0.271517631,60026.6033,1,6584263,Employed,Divorced,1,East,1
10/18/2018,7/1/2022,,45,0.21,4,506,30,3.79,5.57,2.73,0.199908188,50826.80161,0,6230852,Employed,Married,4,North,2
12/17/2019,4/1/2022,,28,0.98,21,805,23,1.76,3.36,3.17,0.635744317,198493.9783,0,9551795,Retired,Married,2,East,2
8/7/2021,2/1/2024,4/14/2024,30,0.1,0,742,60,2.55,4.59,3.21,0.189738765,9421.064746,1,1947272,Self-Employed,Married,2,North,1
12/10/2015,10/1/2022,,82,0.3,112,410,45,1.98,5.09,3.08,0.28452439,69146.09645,0,4887008,Unemployed,Married,2,East,3
4/22/2019,9/1/2024,,65,0.9,19,887,51,2.01,3.22,3.17,0.635651435,137878.1873,0,2712503,Employed,Divorced,1,East,1
9/12/2020,6/1/2024,,45,0.8,90,887,40,0.76,7.17,3.15,0.592832496,149668.1215,0,8738866,Employed,Single,3,East,3
1/24/2017,1/1/2022,,60,1,9,678,57,1.21,1.69,2.97,0.7,154846.2201,0,1308617,Employed,Married,0,North,2
8/28/2018,12/1/2024,6/21/2025,76,0.85,121,380,24,2.38,4.98,3.19,0.613975061,124742.4844,1,7324167,Retired,Single,1,North,3
3/30/2016,5/1/2023,,86,1,176,819,54,1.82,6.15,2.15,0.7,181121.4441,0,8284953,Self-Employed,Married,2,West,3
3/7/2020,7/1/2024,11/4/2024,52,1,120,332,34,2.16,6.36,3.52,0.7,145168.7612,1,8322153,Unemployed,Married,4,East,3
2/7/2019,11/1/2023,,57,0.96,116,579,39,1.52,6.25,2.58,0.579226672,120745.4848,0,7240327,Employed,Single,1,South,3
7/2/2015,8/1/2022,10/11/2022,85,1,90,531,40,2.95,5.48,2.75,0.65303323,144663.0623,1,1491072,Self-Employed,Married,3,East,3
11/14/2018,7/1/2024,,68,0.1,105,432,65,1.81,5.04,3.32,0.197795622,32380.65893,0,6674719,Unemployed,Divorced,0,West,3
1/6/2019,11/1/2022,,46,0.37,5,885,32,2.66,3.89,3.93,0.293015263,88340.77503,0,6528983,Unemployed,Single,4,West,1
10/9/2019,4/1/2024,7/9/2024,54,1,137,652,48,1.04,4.16,3.2,0.7,157222.5875,1,6354552,Self-Employed,Divorced,0,West,3
4/19/2018,8/1/2023,7/23/2024,64,1,93,375,35,2.51,4.9,2.78,0.7,181363.9413,1,5414084,Employed,Widowed,0,West,3
11/12/2015,2/1/2023,10/18/2023,87,0.93,131,897,22,1.55,6.5,3.21,0.7,117336.5016,1,5201765,Unemployed,Single,0,North,3
1/16/2020,4/1/2024,3/9/2025,51,0.49,127,445,32,2.92,6.42,2.67,0.408827856,69634.7307,1,8102173,Unemployed,Single,0,West,3
6/6/2018,11/1/2022,,53,0.36,111,358,30,2.37,6.04,3.74,0.422536307,53228.49766,0,7444345,Unemployed,Married,2,North,3
6/17/2018,9/1/2022,,51,1,2,775,32,2.61,7.02,3.51,0.7,152708.8115,0,3878117,Employed,Married,4,South,2
2/17/2021,6/1/2023,,28,1,119,355,66,0.43,1.39,2.63,0.683145701,156681.8878,0,9450361,Employed,Married,0,West,3
12/7/2021,11/1/2024,3/27/2025,35,0.95,120,442,32,0.04,4.72,2.66,0.641829867,161318.2191,1,1910775,Retired,Single,3,East,3
10/29/2021,4/1/2023,12/3/2023,18,0.96,53,358,53,4,4.9,2.89,0.662876516,140103.8632,1,6568017,Employed,Single,1,South,2
1/16/2020,7/1/2022,,30,0.54,0,740,42,4.48,4.78,2.63,0.427591159,88780.57374,0,9080552,Employed,Married,3,North,2
12/11/2019,5/1/2022,3/1/2023,29,0.93,67,771,24,0.24,7.8,2.82,0.670020811,143597.5422,1,8293708,Self-Employed,Single,1,North,2
8/18/2019,9/1/2022,8/16/2023,37,1,5,758,50,3.29,5.78,3.81,0.7,136482.2019,1,7500242,Self-Employed,Married,0,East,2
12/28/2017,6/1/2024,,78,0.39,133,414,66,1.75,4.84,2.83,0.364652301,61226.66622,0,9692832,Employed,Married,1,South,3
7/4/2021,7/1/2023,,24,0.75,7,676,24,1.73,5.14,3.78,0.584346908,114626.8094,0,2809858,Employed,Single,1,North,2
9/4/2020,3/1/2023,,30,0.49,1,806,30,3.69,4.05,2.08,0.479032314,75198.3887,0,1575278,Employed,Divorced,0,North,1
9/14/2018,3/1/2023,,54,1,106,489,40,1.09,4.42,3.25,0.7,155635.1891,0,8267807,Self-Employed,Single,2,East,3
6/6/2018,5/1/2023,9/27/2023,59,0.96,91,355,49,2.32,3.07,3.64,0.603755102,150513.4708,1,9701524,Employed,Single,3,East,3
9/4/2019,10/1/2024,,61,0.31,0,835,53,1.67,3.02,2.47,0.192803943,42854.09642,0,6712044,Unemployed,Single,4,West,1
8/24/2020,11/1/2024,,51,0.24,0,607,22,1.53,3.98,2.89,0.328715996,66454.29468,0,2424945,Employed,Single,3,West,2
11/12/2019,1/1/2022,4/16/2022,26,0.86,126,694,43,2.75,4.6,3.69,0.554656065,110610.3874,1,7299492,Unemployed,Married,0,East,3
4/2/2021,8/1/2024,2/17/2025,40,0.78,126,629,49,3.6,5.97,2.95,0.56776173,107580.5978,1,8585159,Self-Employed,Married,4,West,3
1/28/2019,4/1/2022,11/22/2022,39,1,105,331,67,2.75,5.68,2.44,0.641494349,210599.2725,1,2571480,Employed,Divorced,0,South,3
8/10/2016,7/1/2024,,95,0.09,3,882,37,2.89,3.22,2.38,0.15,2000,0,8845870,Employed,Married,4,East,1
9/10/2017,3/1/2024,10/8/2024,78,1,108,582,34,2.31,5.28,3.74,0.7,127924.9065,1,4932441,Employed,Single,4,North,3
5/3/2016,6/1/2023,8/24/2023,85,0.84,128,335,57,3.35,6.41,3.06,0.649957758,145689.5349,1,5976563,Employed,Married,0,West,3
11/3/2021,5/1/2024,,30,0.75,108,546,62,1.04,3.6,3.43,0.53367448,75957.60292,0,5268173,Retired,Married,3,North,3
3/12/2021,11/1/2024,6/9/2025,44,0.3,14,431,48,3.76,5.71,2.37,0.185447885,45294.5218,1,6938271,Employed,Married,2,East,2
3/9/2016,1/1/2024,,94,1,90,841,40,0.91,3.36,2.11,0.672687778,197916.4985,0,5165100,Unemployed,Single,2,East,3
8/24/2021,10/1/2024,7/6/2025,38,1,144,448,54,0.26,7.71,1.99,0.7,124101.2816,1,4829049,Employed,Single,4,East,3
10/18/2018,5/1/2022,,43,0.04,91,334,37,2.2,6.38,3.26,0.15,2000,0,5422201,Employed,Divorced,3,West,3
11/14/2020,8/1/2024,12/31/2024,45,0.78,105,425,33,2.99,5.17,2.53,0.588167996,92016.37596,1,6703394,Employed,Single,1,East,3
3/30/2016,12/1/2024,10/4/2025,105,1,119,499,43,1.86,5.24,3.39,0.699234508,172967.1914,1,8446153,Employed,Married,1,East,3
11/9/2015,1/1/2022,,74,0.36,5,487,69,1.42,3.73,3.4,0.376964575,81495.5344,0,5470756,Retired,Single,0,South,2
4/11/2017,5/1/2023,11/19/2023,73,1,154,430,57,2.12,1.45,2.61,0.7,144748.2241,1,3426277,Employed,Widowed,2,South,3
7/8/2015,6/1/2024,11/1/2024,107,0.77,112,505,52,3.05,3.88,4.1,0.524846553,134164.2481,1,1788443,Employed,Single,1,West,3
2/5/2017,8/1/2023,,78,0.56,28,411,47,1.94,4.15,3.79,0.517828575,116805.1066,0,7941447,Employed,Single,1,East,2
3/24/2020,4/1/2023,,37,0.18,15,781,56,4.13,2.98,2.87,0.241073521,67746.92829,0,8635836,Employed,Single,0,South,1
12/18/2019,5/1/2024,2/1/2025,53,1,119,409,65,0.98,4.7,2.67,0.698634773,150073.2944,1,2534026,Unemployed,Married,0,North,3
5/4/2015,8/1/2024,,111,0.27,0,845,55,1.43,5.45,2.06,0.251836602,2000,0,8330292,Unemployed,Single,4,West,1
12/30/2015,8/1/2024,6/8/2025,104,1,7,362,62,1.93,3.74,3.46,0.677835887,138582.4216,1,7047511,Unemployed,Divorced,3,East,2
2/24/2019,6/1/2023,11/16/2023,52,1,97,321,45,2.18,5.48,3.03,0.655759864,146463.9161,1,2829553,Employed,Divorced,0,South,3
6/1/2020,4/1/2022,1/30/2023,22,1,113,876,32,2.02,4.97,2.2,0.691352697,149821.2241,1,9272874,Employed,Married,4,South,3
4/15/2017,10/1/2024,,90,0.2,0,712,49,4.82,3.02,3.16,0.345585424,31242.81198,0,2072647,Employed,Married,2,South,1
3/24/2017,11/1/2024,8/8/2025,92,0.75,154,569,54,1.35,5.37,3.53,0.493904943,139877.892,1,4678086,Unemployed,Single,0,North,3
3/21/2015,7/1/2024,,112,0.9,125,525,34,2.29,4.35,2.14,0.56432193,165488.5685,0,7626379,Self-Employed,Single,1,North,3
8/15/2015,7/1/2022,,83,1,89,889,27,1.28,6.47,3.26,0.7,151566.5269,0,7437845,Employed,Married,0,South,2
11/30/2018,5/1/2022,8/3/2022,42,0.95,90,514,45,1.3,4.33,2.81,0.662033816,169469.6975,1,4759834,Employed,Married,3,North,3
6/23/2019,6/1/2024,5/14/2025,60,1,118,484,61,0.18,6.91,2.52,0.666546363,162153.2273,1,4475488,Self-Employed,Divorced,4,North,3
3/9/2016,3/1/2022,,72,0.72,14,651,21,0.43,4.43,2.22,0.597995234,114290.1195,0,8359055,Employed,Divorced,4,West,2
5/3/2018,9/1/2024,,76,0.41,134,430,32,1.81,5.7,3.06,0.345219223,84630.88314,0,5532889,Unemployed,Single,3,South,3
1/20/2019,9/1/2023,,56,0.48,0,754,26,3.36,4.22,3.37,0.505300486,78445.04096,0,7850529,Retired,Widowed,0,East,2
10/14/2020,4/1/2022,,18,0.44,5,681,49,-1.59,4.52,2.94,0.425896294,112156.2235,0,3432593,Employed,Single,0,South,2
2/5/2017,3/1/2023,9/27/2023,73,1,132,522,67,1.69,5.84,3.04,0.67560443,126231.7767,1,1879459,Unemployed,Married,1,West,3
11/10/2021,9/1/2024,,34,0.43,131,567,69,1.5,6.13,2.69,0.494365411,59196.58202,0,6670706,Employed,Married,1,West,3
2/13/2019,12/1/2024,,70,1,0,771,55,3.09,5.88,2.67,0.669714254,152469.6221,0,4138744,Employed,Married,3,East,2
6/16/2018,12/1/2023,,66,0.76,113,304,29,2.15,8.72,3.06,0.605104769,127789.0538,0,3072723,Employed,Single,1,North,3
12/26/2021,8/1/2023,2/23/2024,20,1,59,394,26,0.81,4.51,3.64,0.7,180359.2097,1,9960820,Employed,Single,4,East,2
9/28/2016,7/1/2022,1/26/2023,70,1,138,476,29,0.82,4.11,3.04,0.7,154512.0287,1,3518638,Employed,Widowed,0,East,3
7/20/2018,5/1/2024,3/9/2025,70,1,140,534,63,1.96,3.89,2.89,0.7,126555.407,1,2029242,Employed,Widowed,1,North,3
10/26/2020,6/1/2024,,44,0.26,0,806,49,1.6,6.36,2.52,0.294600207,60850.27793,0,5936600,Self-Employed,Single,3,West,1
4/18/2021,8/1/2022,5/5/2023,16,1,123,536,54,2.18,6.99,3.52,0.662329106,170099.1753,1,9482626,Employed,Single,1,North,3
5/27/2021,12/1/2022,,19,0.4,8,880,45,1.7,6.04,4.03,0.392998607,26162.82681,0,1289102,Unemployed,Single,4,South,1
2/10/2017,10/1/2023,,80,0.23,0,413,28,1.25,5.95,3.28,0.242614232,39423.91733,0,4086176,Employed,Single,0,North,2
1/21/2017,2/1/2023,4/29/2023,73,1,45,812,33,2.71,3.52,2.51,0.7,123197.1634,1,8451747,Employed,Single,0,South,2
3/9/2019,7/1/2024,9/9/2024,64,0.34,41,850,26,1.51,3.29,3.03,0.343826767,42706.97805,1,4526737,Self-Employed,Single,0,South,2
4/20/2017,1/1/2022,,57,0.29,0,741,35,2.64,1.8,2.98,0.291233922,30443.82146,0,7398905,Self-Employed,Single,4,West,2
4/15/2018,10/1/2024,8/24/2025,78,0.36,96,409,23,2.28,4.78,3.14,0.357234015,75185.29396,1,7045001,Employed,Single,3,South,3
5/29/2017,9/1/2022,5/9/2023,64,0.49,120,333,45,2.53,3.88,2.89,0.352143686,80836.60348,1,2775767,Employed,Married,4,North,3
10/29/2021,1/1/2024,,27,0.11,14,742,22,2.28,5.16,2.77,0.161919298,2000,0,8660678,Self-Employed,Single,0,South,2
3/19/2017,9/1/2022,4/14/2023,66,0.88,81,583,38,2.75,6.46,3.33,0.694020695,154601.3193,1,6154048,Retired,Married,0,North,2
3/4/2017,5/1/2022,6/17/2022,62,1,0,589,27,2.46,5.97,2.61,0.667155286,126323.8835,1,4283616,Employed,Widowed,1,West,2
4/15/2020,12/1/2022,,32,1,0,592,55,2.88,3.63,3.11,0.647654451,161602.2758,0,4895958,Employed,Single,3,North,2
4/10/2018,4/1/2022,1/27/2023,48,0.56,0,573,44,1.36,5.79,2.5,0.484832638,72719.78661,1,7025261,Employed,Single,3,South,2
12/26/2016,2/1/2024,,86,1,140,431,61,0.87,3.97,3.24,0.7,147686.4583,0,2147116,Self-Employed,Married,0,North,3
5/4/2017,2/1/2023,4/4/2023,69,0.6,24,416,64,3.27,4.49,3.41,0.515947666,105085.415,1,5372093,Self-Employed,Single,2,West,2
4/19/2019,11/1/2022,9/2/2023,43,0.96,92,486,64,1.44,5.65,3.53,0.7,159428.988,1,5990961,Unemployed,Divorced,4,North,3
7/16/2015,5/1/2022,,82,0.88,0,805,67,2.27,4.6,3.17,0.596160246,163739.3815,0,4189189,Employed,Single,0,West,2
5/18/2017,1/1/2023,,68,0.5,1,395,59,1.34,1.75,2.84,0.353909467,78354.92601,0,7086368,Retired,Married,2,West,2
11/18/2015,6/1/2024,3/8/2025,103,0.83,69,762,25,2.11,7.44,1.97,0.681566683,135629.0173,1,2841646,Self-Employed,Divorced,4,East,2
9/28/2016,10/1/2024,,97,1,136,574,43,0.14,3.07,3,0.683866008,146245.2536,0,3472189,Self-Employed,Single,4,South,3
1/17/2015,3/1/2024,9/23/2024,110,1,111,462,59,2.48,1.96,3.42,0.687458349,158639.7977,1,6044829,Employed,Single,1,East,3
2/29/2020,4/1/2022,5/30/2022,26,1,132,417,25,2.74,7.94,3.2,0.7,163789.721,1,8554159,Retired,Single,4,East,3
2/15/2017,8/1/2022,,66,1,129,788,26,2.86,5.25,2.58,0.7,153033.8031,0,3901614,Employed,Married,3,West,3
12/14/2018,4/1/2024,,64,0.34,0,874,22,1.83,5.66,2.75,0.359794389,19924.99032,0,2897501,Employed,Single,0,East,1
6/21/2015,3/1/2022,,81,0.15,88,719,38,0.45,6.15,3.66,0.340750117,34129.41793,0,3901717,Employed,Single,1,North,2
5/13/2021,2/1/2023,7/28/2023,21,0.83,0,691,65,2.51,5.18,3.53,0.574324088,136791.2295,1,9678376,Unemployed,Married,2,East,2
4/11/2015,8/1/2024,,112,1,0,874,58,3.22,4.22,2.39,0.7,141396.5305,0,6122930,Self-Employed,Single,1,South,2
10/23/2019,8/1/2023,,46,0.14,11,666,42,1.09,5.46,3.96,0.229850656,2000,0,9604008,Employed,Married,4,West,2
8/16/2016,7/1/2023,,83,0.57,0,672,28,3.56,3.33,2.35,0.476929614,120017.583,0,3887757,Employed,Single,3,East,2
1/10/2020,8/1/2022,,31,0.34,136,416,60,0.5,6.62,4.65,0.413423421,65828.91022,0,1460796,Retired,Married,2,South,3
